name,category,city,Website,phone_no,fb_address,contact_email,lat,lng,map_id
Gluten Free Gem,Bakery,"140 NE Broadway St, Portland, OR 97232, USA",http://www.glutenfreegem.com/,1 503-288-1508,https://www.facebook.com/glutenfreegem/,info@glutenfreegem.com,45.534919,-122.6660107,https://goo.gl/maps/TntTYonowYBpJ5BY7
Gluten Free Gloriously,Bakery,"1447, 267 Main Ave, Stirling, NJ 07980, United States",http://www.glutenfreegloriously.com/,1 908-647-7337,https://www.facebook.com/GlutenFreeGloriously/,,40.672188,-74.4968657,https://goo.gl/maps/bKF9UsTZMtBzrXNM6
Gluten Free Goat Bakery & Cafe,Bakery/Cafe,"4905 Penn Ave, Pittsburgh, PA 15224, USA",http://glutenfreegoat.com,1 412-362-1600,,contact@glutenfreegoat.com,40.4653948,-79.9471249,https://goo.gl/maps/oJY4YRrbkD2ud9Jo7
Gluten Free Me Bakery and Cafe,Bakery/Cafe,"748 Main St, Winchester, MA 01890, USA",http://glutenfreeme.s3-website-us-east-1.amazonaws.com/home,1 781-570-2060,https://www.facebook.com/Gluten-Free-Me-1985412885018774/,info@glutenfreemebakery.com,42.4577279,-71.1412687,https://goo.gl/maps/VEX7gctvLSAD1hTP6
Gluten Free Miracles,Bakery/Cafe,"145 Burt Rd, Lexington, KY 40503, USA",http://www.glutenfreemiracles.com,1 859-278-8888,https://www.facebook.com/GlutenFreeMiracles/,denise@glutenfreemiracles.com,38.0079948,-84.5215706,https://goo.gl/maps/JFk5hkav3Mjcy44U9
Gluten Free Sensations,Bakery,"53238 US-131, Three Rivers, MI 49093, USA",https://www.glutenfreesensations.com/,1 269-273-4090,https://www.facebook.com/gluten.free.sensations/,,42.0242783,-85.6385168,https://goo.gl/maps/rRv5NwN4fTRd4XXv9
Gluten Free Things,Bakery,"11651 W 64th Ave Suite A6, Arvada, CO 80004, USA",https://glutenfreethings.com,1 303-668-1663,,,39.8138621,-105.1326263,https://goo.gl/maps/hhKfYK8FEKQodMez8
GlutenZero,Bakery,"9500 S Eastern Ave #130, Las Vegas, NV 89123, USA",http://www.glutenzerobakery.com/,1 702-767-3408,,cris@glutenzerobakery.com,36.0163656,-115.1193125,https://goo.gl/maps/xH6XY9g6MPFn37vu8
Glutopia,Bakery,"41 Market Place, Kingston upon Thames KT1 1JQ, UK",http://www.glutopiabakery.com/,44 20 8974 5444,https://www.facebook.com/glutenguru/,hello@glutopiabakery.com,51.4090837,-0.3082717,https://goo.gl/maps/2TPQqAC7QGTyzkpk8
Gluuteny Bakery,Bakery,"1923 Murray Ave, Pittsburgh, PA 15217, USA",https://www.gluuteny.com,1 412-521-4890,https://www.facebook.com/gluuteny,orders@gluuteny.com,40.4352751,-79.9249207,https://goo.gl/maps/MNTeWfhYe7w8Nf3r5
Columbia Gorge Gluten Free,Bakery,"740 E Steuben St, Cook, WA 98605, USA",https://columbiagorgeglutenfree.com,1 541-645-0570,https://www.facebook.com/GorgeGlutenFree/?ref=ts,info@gorgeglutenfree.com,45.7118747,-121.4604807,https://goo.gl/maps/rZhUBG75wLL4PYbP8
Gourmet Girls Gluten Free Bakery and Bistro,Bakery,"5845 N Oracle Rd, Tucson, AZ 85704, USA",http://www.gourmetgirlsglutenfree.com/,1 520-408-9000,https://www.facebook.com/GourmetGIrlsGlutenFree/,gourmet.girls@live.com   ,32.3132208,-110.9808317,https://g.page/GourmetGIrlsGlutenFree?share
Gout Gluten Free,Bakery,"Montevideo 1480, C1018 ACF, Buenos Aires, Argentina",http://www.goutglutenfree.com.ar/,54 11 4811-3701,https://www.facebook.com/GOUT-GLUTEN-FREE-112817558735825/?fref=ts,,-34.5926927,-58.3915885,https://goo.gl/maps/svHqH3w8suoV3u3GA
Grams,Catering/Meal Delivery,"16 Clifton Terrace, Edinburgh EH12 5JZ, UK",http://www.gramsedinburgh.com/,44 131 337 3599,https://www.facebook.com/gramsedinburgh,,55.945997,-3.2219056,https://goo.gl/maps/q53ssRfZENxqnUt87
Green Table,Cafe,"113 W De La Guerra St, Santa Barbara, CA 93101, USA",https://green-table.com/,1 805-770-7721,https://www.facebook.com/greentablesb/,,34.417876,-119.702874,https://goo.gl/maps/aeCN9w9gqwgk3Exz9
Grezzo Raw Chocolate,Bakery,"Via Urbana, 130, 00184 Roma RM, Italy",https://grezzorawchocolate.com/,39 06 483443,,,41.8967321,12.4922176,https://goo.gl/maps/fzbw1d2W6s4u5miv8
Guyot ,Restaurant,"Via Arnaldo da Brescia, 3, 20159 Milano MI, Italy",http://www.tavernaguyot.com/,39 02 8723 7103,https://www.facebook.com/Guyot-105030999563856/?ref=hl,,45.4902937,1803213,https://goo.gl/maps/EVz8pcWi2i4mHnh67
HaleLife Bakery,Bakery,"3351 Tech Dr, Clearwater, FL 33762, USA",https://www.halelifebakery.com,1 727-265-3372,https://www.facebook.com/HaleLifeBakery/,contact@halelifebakery.com,27.8926724,-82.6809547,https://goo.gl/maps/hfkRB58DsMyMqb9x8
Hannah's Gluten Free Bakery,Bakery,"1830 Range Dr #102, Mesquite, TX 75149, USA",http://www.hannahsglutenfreebakery.com/,1 469-708-9864,https://www.facebook.com/HannahsGlutenFreeBakery,,32.7874475,-96.599143,https://goo.gl/maps/nb2wo5B3PfkSVZFE6
Hannah's Gluten Free Bakery,Bakery,"The Shed, 1010 S Pearl Expy, Dallas, TX 75201, USA",http://www.hannahsglutenfreebakery.com/,1 469-708-9864,https://www.facebook.com/HannahsGlutenFreeBakery,,32.7826753,-96.7628401,https://goo.gl/maps/NN5EwWCw51KU5P8XA
Happy Bellies Bake Shop,Bakery,"2107 N Richmond St, Appleton, WI 54911, USA",http://happybelliesbakeshop.com/,1 920-730-2253,https://www.facebook.com/happybellies,rebecca@happybelliesbakeshop.com,44.2815478,-88.4183031,https://goo.gl/maps/kNqzrZYGtbBgPhbf6
Harlow,Restaurant,"3632 SE Hawthorne Blvd, Portland, OR 97214, USA",http://www.harlowpdx.com/,1 971-255-0138,https://www.facebook.com/HarlowRestaurant,info@harlowpdx.com,45.5119039,-122.6282788,https://goo.gl/maps/QMY2PDmRdyC6vtcA6
Harmony Bakery,Bakery,"3446 Chestnut Ave, Baltimore, MD 21211, USA",http://harmonybakery.net/,1 410-235-3870,https://www.facebook.com/Harmony-Bakery-930875086955009/,,39.3298291,-76.6317767,https://goo.gl/maps/gLrG4N1Z75vTCBdW9
Haven on Earth Bakery,Bakery,"10855 Double R Blvd, Reno, NV 89521, USA",http://www.havenonearthbakery.com/,1 775-284-4200,https://www.facebook.com/havenonearthbakery,,39.4251073,-119.7529031,https://goo.gl/maps/BYEyCTYz9hf87G2H9
Hawk Hallow,Bakery,"15101 Chandler Rd, Bath Twp, MI 48808, USA",https://sites.google.com/site/lansinghawkhollowsimplyfree/,1 517-641-4295,,simplyfree@hawkhollow.com,42.7945679,-84.4756037,https://goo.gl/maps/Xx9zZ78yAktXQ8hY7
Healthy Creations,Cafe,"376 N El Camino Real, Encinitas, CA 92024, USA",WWW.HEALTHYCREATIONSCAFE.COM,1 760-479-0500,,lily@healthycreationscafe.com,33.0556373,-117.265338,https://goo.gl/maps/SfuQPPN7LCwfCFwM9
Healthy Creations Inc.,Bakery,"333 Dougall Square, Windsor, ON N9G 1X3, Canada",http://www.healthy-creations.com/,1 226-773-7881,https://www.facebook.com/HealthyCreationsInc/,bakery@healthy-creations.com,42.2565041,-83.0060251,https://goo.gl/maps/pFPYgVb9cWAV3N4e9
Healthy Creations Inc.,Bakery,"502 Springbank Dr, London, ON N6J 1G8, Canada",http://www.healthy-creations.com/,1 519-472-0111,https://www.facebook.com/HealthyCreationsInc/,bakery@healthy-creations.com,42.6101811,-82.7072274,https://goo.gl/maps/dHJQqB3gtxNESbVq8
Healthy Creations Inc.,Bakery,"333 Dougall Square, Windsor, ON N9G 1X3, Canada",http://www.healthy-creations.com/,1 519-735-0090,https://www.facebook.com/HealthyCreationsInc/,bakery@healthy-creations.com,42.2565041,-83.0060251,https://goo.gl/maps/pFPYgVb9cWAV3N4e9
Heart of the City Bakery,Bakery,"Parker, SD 57053",http://www.heartofthecitybakery.com/,1 605-929-9542,https://www.facebook.com/heartofthecitybakery/,orders@heartofthecitysf.com,,,
Heaven Restaurant,Restaurant,"1013 17 Ave SW #119, Calgary, AB T2T 0A7, Canada",https://heavengf.com,1 403-249-3037,https://www.facebook.com/heavenyyc/,heavenartisancuisine@gmail.com,51.0377169,-114.0873172,https://goo.gl/maps/dKp3drDAnNnfvbWa8
Hello Dinner,"Catering/Meal Delivery
","12646 W Fairview Ave, Boise, ID 83713, USA",http://www.hellodinner.com,1 208-412-0752,,,43.6197529,-116.3390196,https://goo.gl/maps/rvPmsssw5hh7CPBo6
Helmut Newcake,Bakery,"28 Rue Vignon, 75009 Paris, France",http://www.helmutnewcake.com/,33 9 81 31 28 31,https://www.facebook.com/Helmut-Newcake-255981944449043/,contact@helmutnewcake.com,48.8718486,2.3243265,https://goo.gl/maps/HD7ymKnZDNxzLVkt9
Hemsley + Hemsley,Cafe,"400 Oxford St, Marylebone, London W1A 1AB, UK",http://www.hemsleyandhemsley.com/,44 020 7318 3170,https://www.facebook.com/HemsleyHemsley,,51.5142514,-0.1520154,https://goo.gl/maps/NeMszDTfpKHfgQa39
Hi-Vibe,Cafe,"160 W Kinzie St, Chicago, IL 60654, USA",http://www.hi-vibe.com/,1 312-724-8423,https://www.facebook.com/HiVibeChicago/,holler@hi-vibe.com,41.8893996,-87.6355904,https://goo.gl/maps/kzGL9S264FvQrQaR6
Hillbilly Gluten Free Bake Shop and Icecream and Creamery,Bakery,"155 N Main St, Mt Airy, NC 27030, USA",,1 336-719-1688,https://www.facebook.com/Hillbilly-Gluten-Free-Bake-Shop-and-Creamery-1466236020290279/,,36.4999883,-80.6097647,https://goo.gl/maps/QriQxRVKkVX5Sw2m9
Honesto Gluten Free,Bakery,"R. Estados Unidos, 43 - Sion, Belo Horizonte - MG, 30315-270, Brazil",http://www.honestoglutenfree.com/,55 31 3267 2423,,vendas@honestoglutenfree.com,-19.9526995,-43.9396243,https://goo.gl/maps/HQFmkMX7iFH17xdg8
Honey Hi,Cafe,"1620 Sunset Blvd, Los Angeles, CA 90026, USA",http://honeyhi.co,1 213-221-7810,,hi@honeyhi.co,34.0769306,-118.2602782,https://goo.gl/maps/qa965tcikQTGmgNo6
House of Manchester,Restaurant,"2256 Losee Rd suite e, North Las Vegas, NV 89030, USA",http://houseofmanchester.com/,1 702-900-4466,,BlueMahoeLV@gmail.com,36.2013533,-115.1412127,https://goo.gl/maps/qLrwAUszYz9z2VuS9
Hu Kitchen,Cafe/Restaurant,"78 5th Ave, New York, NY 10011, USA",https://hukitchen.com/,1 917-962-0375,https://www.facebook.com/HuKitchen,,40.7358243,-73.9963712,https://goo.gl/maps/Jf8tCUajaZypMnZ48
I Heart Muffins Bakery,Bakery,"181 W Harwood Rd, Hurst, TX 76054, USA",http://www.iheartmuffinsbakery.com/,1 817-280-0533,https://www.facebook.com/IHeartMuffinsBakery/,IHeartMuffinsBakery@yahoo.com,32.8492625,-97.1731727,https://goo.gl/maps/ML8x6io8efJpDdAD7
I Love My GFF,Food Truck,"1001 Mercer St, Seattle, WA 98109, USA",http://www.ilovemygff.com,,https://www.facebook.com/ilovemygff/,andrea@ilovemygff.com,47.624302,-122.3392258,https://goo.gl/maps/2VsWB5xzR5nsyPSd6
Il Trifoglio,Restaurant,"Via Piano, 24, 80050 Pimonte NA, Italy",,39 081 879 2138,https://www.facebook.com/Ristorante-Pizzeria-IL-TRIFOGLIO-114464765269790/?fref=ts,,40.6704308,14.5096819,https://goo.gl/maps/Kbs6FPYRuk8s7aDo7
Inday Restaurant,Restaurant,"1133 Broadway, New York, NY 10010, USA",http://indaynyc.com,1 917-521-5012,https://www.facebook.com/indaynyc/,,40.743824,-73.9916577,https://goo.gl/maps/JXLuejrceWi4fNCu7
Invita,Bakery/Cafe,"18 Rue d'Aubuisson, 31000 Toulouse, France",https://www.invitafreshfood.com/accueil,33 5 34 66 86 57,https://www.facebook.com/Invitafreshfood/,,43.6036233,1.4496873,https://goo.gl/maps/tLiKSfcbxiFFZKdDA
Isabella Glutenfreie PÉtisserie,Bakery,"Arnulfstra·e 4, 40545 DÅsseldorf, Germany",https://www.isabella-patisserie.de,49 0211 95599414,https://www.facebook.com/isabella.glutenfreie.patisserie/,,51.1486738,5.7938634,https://goo.gl/maps/5mKLPkrmCcMXKqCUA
Isaura Bakery,Bakery,"204 Diamond Bridge Ave, Hawthorne, NJ 07506, USA",http://www.ibglutenfree.com/,1 973-304 4500,,,40.9489045,-74.1566868,https://goo.gl/maps/6Yb4ziBzRszxcs7K9
Island Gluten Free Bakery,Bakery,"1880 Stickney Point Rd, Sarasota, FL 34231, USA",http://www.islandgfbakery.com/,1 941-923-0200,https://www.facebook.com/pages/Stellar-Gluten-Free/174859092669778,islandgfbakery@gmail.com,27.2584008,-82.5264027,https://goo.gl/maps/VQ2P1Utwg5J1RQrv8
Italia In Tavola Glutenfree,Restaurant,"ChaussÇe de Waterloo 790, 1180 Uccle, Belgium",,32 486 06 38 57,https://www.facebook.com/ItaliaInTavolaGlutenFree,,41.4458184,-73.2374746,https://goo.gl/maps/DYsC9K1TpiPecZQm6
Izzi B's,Bakery,"22 Knight St, Norwalk, CT 06851, USA",http://www.ibcakes.com,1 203-810-4378,,ordering@ibcakes.com,41.1194731,-73.4129121,https://goo.gl/maps/F9EridkfMKcjxD8G8
Jansana,Bakery,"Carrer de Balmes, 106, 08008 Barcelona, Spain",http://www.glutenfree.cat/,34 931 70 07 14,https://www.facebook.com/PastisseriaJansana/,,41.3923308,2.1566325,https://goo.gl/maps/GsWgA4jEjVvF8dnc7
Jadon Foods,Bakery,"4343 N Rancho Dr #120, Las Vegas, NV 89103, USA",http://www.jadonfoods.com/,1 702-395-0249,,jadonfoods@jadonfoods.com,36.2386262,-115.2355925,https://goo.gl/maps/7X2ZDCt4cebwBrj8A
Jewel's Bakery,Bakery,"4041 E Thomas Rd, Phoenix, AZ 85018, USA",http://www.jewelsbakeryandcafe.com/,1 602-714-5243,https://www.facebook.com/JewelsCupcakeShop,info@jewelsbakeryandcafe.com,33.4801476,-111.9959519,https://goo.gl/maps/ygeZKmWkemXvXVZm6
Jo Jo's Gluten Free Goodies,Bakery,"Kernot, Victoria, Australia 3979",,"
61 404 605 086",https://www.facebook.com/Jo-Jos-Gluten-Free-Goodies-1446967141999887/,,,,
Joey's Home Bakery Gluten Free,Bakery/Cafe,"1532 SW 8th St, Boynton Beach, FL 33426, USA",http://www.joeyshomebakeryglutenfree.com/,1 561-292-4004,https://www.facebook.com/JoeysHomeBakeryGlutenFree/,joey@joeyshomebakeryglutenfree.com,26.5167335,-80.079046,https://goo.gl/maps/qTqhonaNCb1dcHjX7
Joy and Sweets,Bakery,"10818 Jefferson Blvd a, Culver City, CA 90230, USA",http://www.joyandsweets.com/,1 310-730-5362,,Amanda@joyandsweets.com,34.0000074,-118.3964637,https://goo.gl/maps/GdrvZ7Q8QCNUW7kX6
JP's Pastry,Bakery,"111 S Railroad St, Benson, NC 27504, USA",http://jpspastry.com/,1 919-894-5000,,,35.380801,-78.5500085,https://goo.gl/maps/fowFWZjha8KFndQDA
Julie's Gluten Free Bakery,Bakery,"6686 Wiltshire St, Chilliwack, BC V2R 1P3, Canada",,1 604-846-3223,https://www.facebook.com/julies.gluten.free.baking/,,49.1235625,-121.9657727,https://goo.gl/maps/z9d5LTosW6LNPmG79
Junior Baker,Bakery,"165 Lochiel St, Sarnia, ON N7T 4C3, Canada",https://juniorbakersarnia.com,1 519-336-0440,,juniorbaker@cogeco.ca,42.9732106,-82.4087155,https://goo.gl/maps/1bNDy3DVwF1GCTxo9
Jurassic Cart,Food Truck,"2935, 5205 SE Foster Rd, Portland, OR 97206, United States",http://www.jurassiccart.com,1 971-413-3226,https://www.facebook.com/jurassiccart,jurassiccart@gmail.com,45.4958677,"-122.6109837,",https://goo.gl/maps/yngWgFvLZgE7AP2S8
Just Be Kitchen,Cafe/Restaurant,"2364 15th St, Denver, CO 80202, USA",http://justbekitchen.com/,1 303-284-6652,https://www.facebook.com/justbekitchen/,justbeyou@justbekitchen.com/hello@proofpr.net,39.756077,-105.0113228,https://goo.gl/maps/9hQaFGv2F4H9kDTV9
Jute BÑckerei ,Bakery,"Schînhauser Allee 52A, 10437 Berlin, Germany",http://www.xn--jute-bckerei-lcb.de/,49 30 68006558,https://www.facebook.com/jutebaeckerei/,,52.5430146,13.4106106,https://goo.gl/maps/P3EbgzrA8jpQQc4W9
Kara Lynn's ,Restaurant,"421 Cleveland St, Clearwater, FL 33756, USA",https://karalynnskitchen.com/,1 727-447-2536,https://www.facebook.com/karalynnskitchen/,,27.9654937,-82.8026967,https://goo.gl/maps/oBx47KUoz3pXzJPb7
Karma Baker,Bakery,"1145 Lindero Canyon Rd, Westlake Village, CA 91362, USA",https://karmabaker.com,1 747-222-7379,,,34.1847759,-118.7904933,https://goo.gl/maps/HFNu7rxZhYaMoDxw6
Kathy's Creations Bakery,Bakery,"2010 Crestview Ave, Alliance, OH 44601, USA",http://www.kathyscreationsbakery.com/,1 330-821-8181,,info@kathyscreationsbakery.com,40.9014445,-81.1249852,https://goo.gl/maps/JVHcwZGxm1mLtVqr8
Kim & Jake's,Bakery,"641 S Broadway, Boulder, CO 80305, USA",https://kimandjakes.com,1 303-499-9126,https://www.facebook.com/Kim-and-Jakes-Cakes-164154820669/,info@kimandjakes.com,39.9839007,-105.2523671,https://goo.gl/maps/GC7FRGjEaerjr6Zk8
Kippy's,Ice Cream/Gelato,"245 Main St #3d, Venice, CA 90291, USA",https://www.kippysicecream.com/,1 424-387-8765,https://www.facebook.com/145802162283590,kippy@kippysicecream.com,33.9966722,-118.4808752,https://goo.gl/maps/bYmPgRVfXNJ2gcT36
Kippy's Coco-Cream,Ice Cream/Gelato,"2 Chome-6-3 Sendagaya, Shibuya City, Tokyo 151-0051, Japan",http://kippyscococream.com/,81 03-6758-0620,,,35.6751821,139.7071585,https://goo.gl/maps/kumYhmFDev6oTwVWA
Kirari West,Bakery,"707 N Pacific Coast Hwy, Redondo Beach, CA 90277, USA",https://www.kirariwest.com,1 310-376-5313,https://www.facebook.com/kirariwest/,hiro@kirariwest.com ,33.8530342,-118.3922438,https://goo.gl/maps/J7QkRfcvToDMjfse9
Kitava,Cafe,"2011 Mission St, San Francisco, CA 94110, USA",https://www.kitava.com/,1 415-780-1661,https://www.facebook.com/kitavakitchen/,info@kitava.com,37.7647737,-122.421671,https://goo.gl/maps/NJRAMe8vSdvjBEg46
Kivi Paber KÑÑrid,Restaurant,"Telliskivi 60a-7, 10149 Tallinn, Estonia",http://kivipaber.ee,372 600 3626,https://www.facebook.com/kivipaberkaarid/,Liisi@kivipaber.ee,59.4385874,24.7259518,https://goo.gl/maps/KY2YPyjgqG5irfVf8
Kizbee?s Kitchen,Bakery,"734 W White Horse Pike, Egg Harbor City, NJ 08215, USA",,1 609-553-3383,https://www.facebook.com/KizbeesKitchen,,39.5021982,-74.612126,https://goo.gl/maps/AggZArPwd4bDtqJj8
Kleine Shoppe,Bakery,3027 Notre Dame West,,1 514-379-1253,https://www.facebook.com/kleineshoppe/,,57.9073966,-130.28995,https://goo.gl/maps/9ZVn1bmsKfJXUauU9
Kombuchi Brewing Co,Cafe,"Jl. Padang Linjong No.73, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",http://www.kombuchibrewingco.com,62 812-8742-8918,,kristierifkin@gmail.com,-8.6461748,115.1313217,https://goo.gl/maps/wKnsyzkbDN7BC2Jj7
Kopi Cream,Cafe,"16 Rue Daval, 75011 Paris, France",,33 6 30 39 79 54,https://www.facebook.com/kopicreamcoffee/,,48.8546675,2.3686843,https://goo.gl/maps/463yg2ExbLb7uB4SA
Kupfert & Kim (Yorkville),Cafe,"Enter at back on Critchley Lane, 100 Bloor St W, Toronto, ON M5S 3L3, Canada",http://www.kupfertandkim.com/#kupfertandkim,1 416-925-1222,https://www.facebook.com/kupfertandkim/,info@kupfertandkim.com,43.6698003,-79.3933539,https://goo.gl/maps/wU4uLPMHpNTpPtwP7
Kupfert & Kim,Cafe,"140 Spadina Ave, Toronto, ON M5V 2L4, Canada",http://www.kupfertandkim.com/#kupfertandkim,1 416-504-2206,https://www.facebook.com/kupfertandkim/,info@kupfertandkim.com,43.6477299,-79.3984357,https://goo.gl/maps/rsDrFKAP9oB8PeBf8
Kupfert & Kim,Cafe,"First Canadian Place, 100 King St W, Toronto, ON M5X 1B8, Canada",http://www.kupfertandkim.com/#kupfertandkim,1 416-504-1233,https://www.facebook.com/kupfertandkim/,info@kupfertandkim.com,43.6485404,-79.3842282,https://goo.gl/maps/7jpEqM4cQVdsuRCKA
Kupfert & Kim,Cafe,"181 Bay St, Toronto, ON M5J 2T3, Canada",http://www.kupfertandkim.com/#kupfertandkim,1 416-601-1333,https://www.facebook.com/kupfertandkim/,info@kupfertandkim.com,43.6472119,-79.3815697,https://goo.gl/maps/fXSdKJ1z6kptsE156
Kupfert & Kim,Cafe,"Food Court, 20 Bay St, Toronto, ON M6J 2N8, Canada",http://www.kupfertandkim.com/#kupfertandkim,1 416-360-5555,https://www.facebook.com/kupfertandkim/,info@kupfertandkim.com,43.6414468,-79.3868826,https://goo.gl/maps/PXj2n6Ah4Ac6DZG96
Kupfert & Kim,Cafe,"200 Wellington St W, Toronto, ON M5V 3C7, Canada",http://www.kupfertandkim.com/#kupfertandkim,1 416-340-7445,https://www.facebook.com/kupfertandkim/,info@kupfertandkim.com,43.6458562,-79.3900521,https://goo.gl/maps/zXwgYLjeQdST8aBQ6
Kupfert & Kim,Cafe,"150 King St W, Toronto, ON M5H 1J9, Canada",http://www.kupfertandkim.com/#kupfertandkim,1 416-260-7777,https://www.facebook.com/kupfertandkim/,info@kupfertandkim.com,43.6481751,-79.3865909,https://goo.gl/maps/1cxpB8WrSCF6spyt7
Kupfert & Kim,Cafe,"417 Notre-Dame St W, Montreal, QC H2Y 1V2, Canada",http://www.kupfertandkim.com/#kupfertandkim,1 514-840-3614,https://www.facebook.com/kupfertandkim/,info@kupfertandkim.com,45.5014107,-73.5616073,https://goo.gl/maps/JwW2C4TUsUsd8vQh8
Kye's,Cafe,"1518 Montana Ave, Santa Monica, CA 90403, USA",http://www.kyesmontana.com,1 310-395-5937,https://www.facebook.com/KyesMontana?ref=br_tf,jeanne@kyesmontana.com,34.0332701,-118.4957685,https://goo.gl/maps/eERheSX6PzksmpwX7
Kyra's Bake Shop,Bakery,"599 A Ave, Lake Oswego, OR 97034, USA",https://www.kyrasbakeshop.com,1 503-212-2979,https://www.facebook.com/kyrasbakeshop,info@kyrasbakeshop.com,45.4202552,-122.6723809,https://goo.gl/maps/uk9qqSBcK2i7YhM58
L'Eden Libre De Gluten Strasbourg,Bakery,"15 Place du Temple Neuf, 67000 Strasbourg, France",,33 3 90 41 74 95,https://www.facebook.com/edenstrasbourg/,,48.5833775,7.7454933,https://goo.gl/maps/3Sycm2Xwdbacik218
La Alacena,Bakery/Cafe,"San JosÇ Province, Pozos, Costa Rica",,506 2208 8740,https://www.facebook.com/LaAlacenaGF/,vivianber@gmail.com,9.9572596,-84.1967079,https://goo.gl/maps/XNWuvuue93jHaZqv7
La Casolana Gluten Free,Restaurant,"M£sicos del Chaco 7344 c, Asunci¢n 1871, Paraguay",,595 984 335075,https://www.facebook.com/pg/lacasolana/about/,,-25.3175051,-57.5628635,https://goo.gl/maps/vG4o3T4cKBp7L86y9
La Coutinelle,Bakery,"25 Rue de l'UniversitÇ, 34000 Montpellier, France",http://www.lacoutinelle.fr/,33 4 67 60 95 41,https://www.facebook.com/LaCoutinelleMontpellier,,43.6129229,3.8744977,https://goo.gl/maps/wwTPnXg4jc5ey9Gh9
La Taguara,Cafe/Restaurant,"Carrer del Rec, 10, 08003 Barcelona, Spain",http://www.lataguara.es/en/,34 932 68 15 72,https://www.facebook.com/lataguara/,,41.3861294,2.1799,https://goo.gl/maps/MS2CQjmYNvkpjrfv8
La Tortilleria,Restaurant,"72 Stubbs St, Kensington VIC 3031, Australia",http://latortilleria.com.au,61 13 0055 6084,https://www.facebook.com/latortilleriaau,marketing@latortilleria.com.au,-37.7914327,144.9332413,https://goo.gl/maps/F4jddopN2Qs5EBta9
Les Gasteliers,Restaurant,"123 Rue de Säze, 69006 Lyon, France",,33 4 78 24 87 11,https://www.facebook.com/Lesgasteliers/?hc_ref=SEARCH&fref=nf,,45.7690536,4.8529811,https://goo.gl/maps/aHuBCdHLS8S1bAer8
Le Botaniste NY,Restaurant,"833 Lexington Ave, New York, NY 10065, USA",http://lebotaniste.us,1 917-262-0766,,,40.7649729,-73.9680726,https://goo.gl/maps/aL4MSJjfXAQ8Y7168
Le Marquis,Bakery,"367 Rue de Castelnau E, MontrÇal, QC H2R 1R1, Canada",https://boulangerielemarquis.ca/en/,1 514-278-7047,,,45.5388083,-73.6199881,https://goo.gl/maps/DUd2nFiJWqQDVCmAA
Le point sans g,Cafe/Restaurant,"6680 Avenue Papineau, Montreal, QC H2G 2X2, Canada",,1 514-641-7768,https://www.facebook.com/lepointsansg/,,45.5444783,-73.6020175,https://goo.gl/maps/XU511wQy3gMKzuEt8
Leggero,Cafe/Restaurant,"64 Old Compton St, Soho, London W1D 4UQ, UK",http://www.leggero-london.com/,44 20 7434 3617,https://www.facebook.com/LEGGEROlondon/,info@leggero-london.com ,51.5127373,-0.1348595,https://goo.gl/maps/vjpngVucAy667snK8
Lemonade Gluten Free Bakery,Bakery,"3385 Cambie St, Vancouver, BC V5Z 2W6, Canada",http://www.lemonadebakery.ca,1 604-873-9993,,info@lemonadebakery.ca,49.2552069,-123.1175764,https://goo.gl/maps/iwbvk8Tpx1Qme2cJ9
Liberated Baking,Bakery,"16100 SE 82nd Dr, Clackamas, OR 97015, USA",http://www.liberatedbaking.com,1 503-545-9797,https://www.facebook.com/LiberatedBaking/,,45.4063317,-122.5694805,https://goo.gl/maps/ArLsjZ19B8C4w4qe9
Lifehouse Tonics,Cafe,"10250 Santa Monica Blvd, Los Angeles, CA 90067, USA",https://www.lifehousetonics.com/,1 424-274-3386,,,34.0596095,-118.4216241,https://goo.gl/maps/LuLYgyUa94oYTh9PA
Lifehouse Tonics,Cafe,"7515 Sunset Blvd, Los Angeles, CA 90046, USA",https://www.lifehousetonics.com/,1 323-378-5691,,,34.0981823,-118.3555524,https://goo.gl/maps/woNMHw3GvqngFkyu6
Lilac Patisserie ,Bakery,"1017 State St, Santa Barbara, CA 93101, USA",http://lilacpatisserie.com/,1 805-845-7400,https://www.facebook.com/lilacpatisserie,info@lilacpatisserie.com,34.4217903,-119.7047325,https://goo.gl/maps/9disVnwDKKtbkCXH6
Little Gem,"Cafe/Restaurant
","400 Grove St C1, San Francisco, CA 94102, USA",http://www.littlegem.restaurant,1 415-914-0501,https://www.facebook.com/littlegem.restaurant,info@littlegem.restaurant,37.7779109,-122.4255521,https://goo.gl/maps/BzToeP3uDAGwbtkH9
Live Organic Food,Cafe,"264 Dupont St, Toronto, ON M5R 1V7, Canada",https://liveorganicfood.ca/,1 416-515-2002,https://www.facebook.com/LiveOrganicFood/,orders@liveorganicfood.ca,43.6751099,-79.4089677,https://goo.gl/maps/JZBxdRSSDPaoEwLR7
Louise Sans Gluten,Bakery,"475 Dumont Ave Suite 109, Dorval, QC H9S 5W2, Canada",http://louisesansgluten.com/,1 514 631-3434,https://www.facebook.com/louisesansgluten/,info@louisesansgluten.com,45.4475063,-73.7531361,https://goo.gl/maps/7zb8wzQ7ww5ZUAqi6
